,region,value,device_type
213886,UT,31.0,android
213887,UT,29.0,ios
213888,UT,35.0,android
213889,UT,21.0,ios
213890,UT,14.0,android
213891,UT,12.0,ios
213920,UT,0.0,android
213921,UT,0.0,ios
213922,UT,0.0,android
213923,UT,0.0,ios
213924,UT,0.0,android
213925,UT,0.0,ios
214166,UT,43.0,android
214167,UT,30.0,ios
214168,UT,31.0,android
214169,UT,34.0,ios
214170,UT,42.0,android
214171,UT,37.0,ios
214208,UT,0.0,android
214209,UT,0.0,ios
214546,UT,0.0,android
214547,UT,0.0,ios
214548,UT,15.0,android
214549,UT,15.0,ios
214550,UT,15.0,android
214551,UT,7.0,ios
214552,UT,10.0,android
214553,UT,9.0,ios
214800,GA,38.0,android
214801,GA,43.0,ios
214802,GA,34.0,android
214803,GA,49.0,ios
214804,GA,52.0,android
214805,GA,78.0,ios
214907,UT,21.0,android
214908,UT,20.0,ios
214909,UT,15.0,android
214910,UT,36.0,ios
214911,UT,26.0,android
214912,UT,28.0,ios
215059,UT,22.0,android
215060,UT,36.0,ios
215061,UT,31.0,android
215062,UT,36.0,ios
215063,UT,22.0,android
215064,UT,40.0,ios
215126,UT,37.0,android
215127,UT,16.0,ios
215128,UT,31.0,android
215129,UT,26.0,ios
215130,UT,36.0,android
215131,UT,29.0,ios
215225,UT,48.0,android
215226,UT,53.0,ios
215227,UT,40.0,android
215228,UT,45.0,ios
215229,UT,32.0,android
215230,UT,47.0,ios
215384,UT,92.0,android
215385,UT,76.0,ios
215386,UT,78.0,android
215387,UT,66.0,ios
215388,UT,82.0,android
215389,UT,74.0,ios
215402,UT,18.0,android
215403,UT,40.0,ios
215404,UT,20.0,android
215405,UT,40.0,ios
215406,UT,22.0,android
215407,UT,35.0,ios
215426,UT,43.0,android
215427,UT,34.0,ios
215428,UT,29.0,android
215429,UT,20.0,ios
215430,UT,33.0,android
215431,UT,23.0,ios
215599,UT,35.0,android
215600,UT,30.0,ios
215601,UT,26.0,android
215602,UT,24.0,ios
215603,UT,32.0,android
215604,UT,30.0,ios
215648,GA,116.0,android
215649,GA,242.0,ios
215650,GA,72.0,android
215651,GA,220.0,ios
215652,GA,67.0,android
215653,GA,225.0,ios
215839,UT,33.0,android
215840,UT,16.0,ios
215841,UT,29.0,android
215842,UT,17.0,ios
215843,UT,27.0,android
215844,UT,27.0,ios
215871,UT,9.0,android
215872,UT,14.0,ios
215873,UT,9.0,android
215874,UT,11.0,ios
215875,UT,22.0,android
215876,UT,31.0,ios
215895,UT,47.0,android
215896,UT,32.0,ios
215897,UT,53.0,android
215898,UT,38.0,ios
215899,UT,38.0,android
215900,UT,22.0,ios
215916,UT,4.0,android
215917,UT,9.0,ios
215918,UT,0.0,android
215919,UT,7.0,ios
215920,UT,4.0,android
215921,UT,8.0,ios
216043,UT,54.0,android
216044,UT,27.0,ios
216045,UT,45.0,android
216046,UT,26.0,ios
216047,UT,45.0,android
216048,UT,25.0,ios
216097,UT,6.0,android
216098,UT,5.0,ios
216099,UT,19.0,android
216100,UT,7.0,ios
216101,UT,15.0,android
216102,UT,9.0,ios
216139,UT,0.0,android
216140,UT,0.0,ios
216141,UT,0.0,android
216142,UT,0.0,ios
216261,UT,0.0,android
216262,UT,0.0,ios
216263,UT,4.0,android
216264,UT,0.0,ios
216265,UT,0.0,android
216266,UT,0.0,ios
216321,UT,15.0,android
216322,UT,13.0,ios
216323,UT,12.0,android
216324,UT,18.0,ios
216325,UT,21.0,android
216326,UT,26.0,ios
216400,UT,24.0,android
216401,UT,24.0,ios
216402,UT,44.0,android
216403,UT,20.0,ios
216404,UT,41.0,android
216405,UT,18.0,ios
216424,UT,25.0,android
216425,UT,10.0,ios
216426,UT,22.0,android
216427,UT,14.0,ios
216428,UT,19.0,android
216429,UT,11.0,ios
216490,UT,11.0,android
216491,UT,5.0,ios
216492,UT,7.0,android
216493,UT,4.0,ios
216494,UT,13.0,android
216495,UT,4.0,ios
216508,GA,11.0,android
216509,GA,13.0,ios
216510,GA,6.0,android
216511,GA,15.0,ios
216512,GA,4.0,android
216513,GA,10.0,ios
216544,UT,4.0,android
216545,UT,4.0,ios
216546,UT,8.0,android
216547,UT,10.0,ios
216548,UT,0.0,android
216549,UT,4.0,ios
216561,UT,11.0,android
216562,UT,10.0,ios
216563,UT,21.0,android
216564,UT,17.0,ios
216565,UT,7.0,android
216566,UT,9.0,ios
216585,UT,,
216645,UT,42.0,android
216646,UT,38.0,ios
216647,UT,35.0,android
216648,UT,39.0,ios
216649,UT,50.0,android
216650,UT,42.0,ios
216657,UT,11.0,android
216658,UT,0.0,ios
216659,UT,9.0,android
216660,UT,9.0,ios
216661,UT,6.0,android
216662,UT,4.0,ios
216687,UT,16.0,android
216688,UT,23.0,ios
216689,UT,24.0,android
216690,UT,21.0,ios
216691,UT,21.0,android
216692,UT,21.0,ios
216700,UT,22.0,android
216701,UT,13.0,ios
216702,UT,21.0,android
216703,UT,18.0,ios
216704,UT,30.0,android
216705,UT,22.0,ios
216772,UT,40.0,android
216773,UT,20.0,ios
216774,UT,33.0,android
216775,UT,25.0,ios
216776,UT,27.0,android
216777,UT,28.0,ios
216790,UT,17.0,android
216791,UT,27.0,ios
216792,UT,22.0,android
216793,UT,22.0,ios
216794,UT,23.0,android
216795,UT,25.0,ios
217042,GA,12.0,android
217043,GA,12.0,ios
217044,GA,17.0,android
217045,GA,7.0,ios
217046,GA,8.0,android
217047,GA,15.0,ios
217060,UT,34.0,android
217061,UT,55.0,ios
217062,UT,29.0,android
217063,UT,70.0,ios
217064,UT,33.0,android
217065,UT,52.0,ios
217072,UT,17.0,android
217073,UT,22.0,ios
217074,UT,17.0,android
217075,UT,26.0,ios
217076,UT,17.0,android
217077,UT,23.0,ios
217084,UT,32.0,android
217085,UT,28.0,ios
217086,UT,28.0,android
217087,UT,23.0,ios
217088,UT,37.0,android
217089,UT,20.0,ios
217144,UT,26.0,android
217145,UT,24.0,ios
217146,UT,27.0,android
217147,UT,23.0,ios
217148,UT,33.0,android
217149,UT,34.0,ios
217200,UT,48.0,android
217201,UT,25.0,ios
217202,UT,58.0,android
217203,UT,31.0,ios
217204,UT,49.0,android
217205,UT,36.0,ios
217341,UT,67.0,android
217342,UT,45.0,ios
217343,UT,63.0,android
217344,UT,50.0,ios
217345,UT,53.0,android
217346,UT,40.0,ios
217377,UT,9.0,android
217378,UT,7.0,ios
217379,UT,23.0,android
217380,UT,0.0,ios
217381,UT,12.0,android
217382,UT,7.0,ios
217390,UT,10.0,android
217391,UT,27.0,ios
217392,UT,13.0,android
217393,UT,19.0,ios
217394,UT,15.0,android
217395,UT,14.0,ios
217438,UT,20.0,android
217439,UT,16.0,ios
217440,UT,24.0,android
217441,UT,10.0,ios
217442,UT,20.0,android
217443,UT,28.0,ios
217618,UT,27.0,android
217619,UT,17.0,ios
217620,UT,27.0,android
217621,UT,12.0,ios
217622,UT,13.0,android
217623,UT,10.0,ios
217681,UT,,
217694,UT,31.0,android
217695,UT,37.0,ios
217696,UT,34.0,android
217697,UT,43.0,ios
217698,UT,39.0,android
217699,UT,46.0,ios
217824,UT,26.0,android
217825,UT,26.0,ios
217826,UT,25.0,android
217827,UT,19.0,ios
217828,UT,22.0,android
217829,UT,19.0,ios
217830,UT,54.0,android
217831,UT,42.0,ios
217832,UT,53.0,android
217833,UT,34.0,ios
217834,UT,69.0,android
217835,UT,43.0,ios
218108,UT,27.0,android
218109,UT,24.0,ios
218110,UT,23.0,android
218111,UT,18.0,ios
218112,UT,25.0,android
218113,UT,27.0,ios
218182,UT,32.0,android
218183,UT,34.0,ios
218184,UT,38.0,android
218185,UT,55.0,ios
218186,UT,19.0,android
218187,UT,31.0,ios
218242,UT,89.0,android
218243,UT,31.0,ios
218244,UT,111.0,android
218245,UT,38.0,ios
218246,UT,104.0,android
218247,UT,29.0,ios
218270,UT,,
218314,UT,7.0,android
218315,UT,0.0,ios
218316,UT,0.0,android
218317,UT,6.0,ios
218318,UT,0.0,android
218319,UT,5.0,ios
218351,UT,32.0,android
218352,UT,11.0,ios
218353,UT,30.0,android
218354,UT,19.0,ios
218355,UT,48.0,android
218356,UT,22.0,ios
218409,UT,64.0,android
218410,UT,49.0,ios
218411,UT,51.0,android
218412,UT,44.0,ios
218413,UT,49.0,android
218414,UT,43.0,ios
218443,UT,32.0,android
218444,UT,20.0,ios
218445,UT,49.0,android
218446,UT,25.0,ios
218447,UT,39.0,android
218448,UT,29.0,ios
218449,UT,34.0,android
218450,UT,56.0,ios
218451,UT,32.0,android
218452,UT,69.0,ios
218453,UT,30.0,android
218454,UT,43.0,ios
218535,UT,15.0,android
218536,UT,24.0,ios
218537,UT,14.0,android
218538,UT,15.0,ios
218539,UT,15.0,android
218540,UT,16.0,ios
218667,UT,32.0,android
218668,UT,23.0,ios
218669,UT,35.0,android
218670,UT,20.0,ios
218671,UT,35.0,android
218672,UT,33.0,ios
218741,UT,18.0,android
218742,UT,18.0,ios
218743,UT,24.0,android
218744,UT,15.0,ios
218745,UT,37.0,android
218746,UT,30.0,ios
218747,UT,21.0,android
218748,UT,18.0,ios
218749,UT,24.0,android
218750,UT,31.0,ios
218751,UT,25.0,android
218752,UT,38.0,ios
218887,UT,30.0,android
218888,UT,31.0,ios
218889,UT,104.0,android
218890,UT,48.0,ios
218891,UT,76.0,android
218892,UT,38.0,ios
218940,UT,10.0,android
218941,UT,23.0,ios
218942,UT,19.0,android
218943,UT,26.0,ios
218944,UT,13.0,android
218945,UT,24.0,ios
218981,UT,31.0,android
218982,UT,35.0,ios
218983,UT,24.0,android
218984,UT,20.0,ios
218985,UT,80.0,android
218986,UT,56.0,ios
219125,UT,72.0,android
219126,UT,55.0,ios
219127,UT,59.0,android
219128,UT,46.0,ios
219129,UT,55.0,android
219130,UT,40.0,ios
219187,UT,0.0,android
219188,UT,0.0,ios
219464,UT,40.0,android
219465,UT,32.0,ios
219466,UT,57.0,android
219467,UT,33.0,ios
219468,UT,39.0,android
219469,UT,23.0,ios
219494,UT,45.0,android
219495,UT,33.0,ios
219496,UT,48.0,android
219497,UT,27.0,ios
219498,UT,27.0,android
219499,UT,18.0,ios
219518,UT,27.0,android
219519,UT,21.0,ios
219520,UT,17.0,android
219521,UT,21.0,ios
219522,UT,33.0,android
219523,UT,23.0,ios
219592,UT,8.0,android
219593,UT,9.0,ios
219594,UT,14.0,android
219595,UT,7.0,ios
219596,UT,13.0,android
219597,UT,15.0,ios
219604,UT,20.0,android
219605,UT,23.0,ios
219606,UT,19.0,android
219607,UT,15.0,ios
219608,UT,18.0,android
219609,UT,21.0,ios
219624,UT,30.0,android
219625,UT,16.0,ios
219626,UT,29.0,android
219627,UT,32.0,ios
219628,UT,15.0,android
219629,UT,28.0,ios
219642,GA,16.0,android
219643,GA,13.0,ios
219644,GA,24.0,android
219645,GA,16.0,ios
219646,GA,16.0,android
219647,GA,16.0,ios
219660,UT,4.0,android
219661,UT,0.0,ios
219662,UT,0.0,android
219663,UT,4.0,ios
219676,UT,40.0,android
219677,UT,14.0,ios
219678,UT,51.0,android
219679,UT,17.0,ios
219680,UT,56.0,android
219681,UT,15.0,ios
219737,UT,28.0,android
219738,UT,25.0,ios
219739,UT,34.0,android
219740,UT,24.0,ios
219741,UT,29.0,android
219742,UT,30.0,ios
219749,UT,18.0,android
219750,UT,18.0,ios
219751,UT,18.0,android
219752,UT,17.0,ios
219753,UT,6.0,android
219754,UT,7.0,ios
219792,UT,21.0,android
219793,UT,30.0,ios
219794,UT,9.0,android
219795,UT,18.0,ios
219796,UT,17.0,android
219797,UT,19.0,ios
219851,UT,20.0,android
219852,UT,18.0,ios
219853,UT,24.0,android
219854,UT,15.0,ios
219855,UT,26.0,android
219856,UT,52.0,ios
219881,UT,9.0,android
219882,UT,9.0,ios
219883,UT,10.0,android
219884,UT,9.0,ios
219885,UT,10.0,android
219886,UT,4.0,ios
219920,UT,14.0,android
219921,UT,24.0,ios
219922,UT,20.0,android
219923,UT,25.0,ios
219924,UT,8.0,android
219925,UT,28.0,ios
219944,UT,11.0,android
219945,UT,13.0,ios
219946,UT,16.0,android
219947,UT,9.0,ios
219948,UT,21.0,android
219949,UT,9.0,ios
219962,UT,24.0,android
219963,UT,10.0,ios
219964,UT,21.0,android
219965,UT,12.0,ios
219966,UT,22.0,android
219967,UT,13.0,ios
219974,UT,35.0,android
219975,UT,24.0,ios
219976,UT,34.0,android
219977,UT,30.0,ios
219978,UT,32.0,android
219979,UT,28.0,ios
219980,GA,9.0,android
219981,GA,11.0,ios
219982,GA,15.0,android
219983,GA,8.0,ios
219984,GA,13.0,android
219985,GA,10.0,ios
220093,UT,84.0,android
220094,UT,69.0,ios
220095,UT,129.0,android
220096,UT,136.0,ios
220097,UT,117.0,android
220098,UT,101.0,ios
220157,UT,34.0,android
220158,UT,25.0,ios
220159,UT,50.0,android
220160,UT,24.0,ios
220161,UT,52.0,android
220162,UT,22.0,ios
220199,UT,,
220280,UT,35.0,android
220281,UT,28.0,ios
220282,UT,45.0,android
220283,UT,43.0,ios
220284,UT,44.0,android
220285,UT,31.0,ios
220412,UT,0.0,android
220413,UT,9.0,ios
220414,UT,0.0,android
220415,UT,0.0,ios
220416,UT,4.0,android
220417,UT,0.0,ios
220473,UT,46.0,android
220474,UT,12.0,ios
220475,UT,36.0,android
220476,UT,12.0,ios
220477,UT,38.0,android
220478,UT,15.0,ios
220575,GA,9.0,android
220576,GA,19.0,ios
220577,GA,11.0,android
220578,GA,18.0,ios
220579,GA,5.0,android
220580,GA,19.0,ios
220593,GA,30.0,android
220594,GA,21.0,ios
220595,GA,20.0,android
220596,GA,12.0,ios
220597,GA,12.0,android
220598,GA,14.0,ios
220800,UT,9.0,android
220801,UT,25.0,ios
220802,UT,18.0,android
220803,UT,34.0,ios
220804,UT,19.0,android
220805,UT,31.0,ios
220821,UT,59.0,android
220822,UT,28.0,ios
220823,UT,65.0,android
220824,UT,28.0,ios
220825,UT,54.0,android
220826,UT,22.0,ios
220884,UT,17.0,android
220885,UT,0.0,ios
220886,UT,20.0,android
220887,UT,0.0,ios
220888,UT,6.0,android
220889,UT,4.0,ios
220896,UT,53.0,android
220897,UT,53.0,ios
220898,UT,66.0,android
220899,UT,60.0,ios
220900,UT,49.0,android
220901,UT,53.0,ios
220902,UT,6.0,android
220903,UT,18.0,ios
220904,UT,29.0,android
220905,UT,33.0,ios
220906,UT,21.0,android
220907,UT,25.0,ios
220926,UT,30.0,android
220927,UT,25.0,ios
220928,UT,35.0,android
220929,UT,33.0,ios
220930,UT,41.0,android
220931,UT,38.0,ios
220974,UT,52.0,android
220975,UT,53.0,ios
220976,UT,43.0,android
220977,UT,65.0,ios
220978,UT,37.0,android
220979,UT,42.0,ios
221119,UT,31.0,android
221120,UT,16.0,ios
221121,UT,34.0,android
221122,UT,26.0,ios
221123,UT,29.0,android
221124,UT,29.0,ios
221221,UT,4.0,android
221222,UT,0.0,ios
221223,UT,0.0,android
221224,UT,5.0,ios
221225,UT,0.0,android
221226,UT,0.0,ios
221335,UT,74.0,android
221336,UT,33.0,ios
221337,UT,77.0,android
221338,UT,45.0,ios
221339,UT,74.0,android
221340,UT,39.0,ios
221370,UT,56.0,android
221371,UT,30.0,ios
221372,UT,51.0,android
221373,UT,29.0,ios
221374,UT,38.0,android
221375,UT,34.0,ios
221406,UT,13.0,android
221407,UT,16.0,ios
221408,UT,29.0,android
221409,UT,21.0,ios
221410,UT,26.0,android
221411,UT,23.0,ios
221461,UT,11.0,android
221462,UT,13.0,ios
221463,UT,11.0,android
221464,UT,8.0,ios
221465,UT,25.0,android
221466,UT,9.0,ios
221700,UT,25.0,android
221701,UT,23.0,ios
221702,UT,24.0,android
221703,UT,22.0,ios
221704,UT,60.0,android
221705,UT,42.0,ios
221706,UT,7.0,android
221707,UT,4.0,ios
221708,UT,7.0,android
221709,UT,11.0,ios
221710,UT,5.0,android
221711,UT,0.0,ios
221766,GA,4.0,android
221767,GA,6.0,ios
221768,GA,6.0,android
221769,GA,5.0,ios
221770,GA,0.0,android
221771,GA,7.0,ios
221772,UT,17.0,android
221773,UT,12.0,ios
221774,UT,13.0,android
221775,UT,20.0,ios
221776,UT,100.0,android
221777,UT,110.0,ios
221856,UT,35.0,android
221857,UT,33.0,ios
221858,UT,36.0,android
221859,UT,24.0,ios
221860,UT,36.0,android
221861,UT,34.0,ios
221866,UT,116.0,android
221867,UT,9.0,ios
221868,UT,121.0,android
221869,UT,14.0,ios
221870,UT,35.0,android
221871,UT,15.0,ios
221986,UT,15.0,android
221987,UT,25.0,ios
221988,UT,18.0,android
221989,UT,25.0,ios
221990,UT,26.0,android
221991,UT,24.0,ios
222096,UT,50.0,android
222097,UT,30.0,ios
222098,UT,18.0,android
222099,UT,14.0,ios
222100,UT,16.0,android
222101,UT,18.0,ios
222267,UT,29.0,android
222268,UT,24.0,ios
222269,UT,19.0,android
222270,UT,20.0,ios
222271,UT,13.0,android
222272,UT,28.0,ios
222609,UT,33.0,android
222610,UT,14.0,ios
222611,UT,36.0,android
222612,UT,18.0,ios
222613,UT,27.0,android
222614,UT,21.0,ios
222631,UT,4.0,android
222632,UT,7.0,ios
222633,UT,0.0,android
222634,UT,4.0,ios
222635,UT,6.0,android
222636,UT,4.0,ios
222655,UT,11.0,android
222656,UT,10.0,ios
222657,UT,14.0,android
222658,UT,7.0,ios
222659,UT,15.0,android
222660,UT,5.0,ios
222721,UT,18.0,android
222722,UT,7.0,ios
222723,UT,14.0,android
222724,UT,7.0,ios
222725,UT,14.0,android
222726,UT,6.0,ios
222757,UT,48.0,android
222758,UT,45.0,ios
222759,UT,58.0,android
222760,UT,40.0,ios
222761,UT,85.0,android
222762,UT,54.0,ios
222817,UT,9.0,android
222818,UT,9.0,ios
222819,UT,4.0,android
222820,UT,8.0,ios
222821,UT,10.0,android
222822,UT,8.0,ios
222829,UT,7.0,android
222830,UT,15.0,ios
222831,UT,13.0,android
222832,UT,8.0,ios
222833,UT,16.0,android
222834,UT,8.0,ios
223011,UT,13.0,android
223012,UT,11.0,ios
223013,UT,12.0,android
223014,UT,7.0,ios
223015,UT,7.0,android
223016,UT,4.0,ios
223023,UT,38.0,android
223024,UT,18.0,ios
223025,UT,27.0,android
223026,UT,15.0,ios
223027,UT,40.0,android
223028,UT,24.0,ios
223035,UT,29.0,android
223036,UT,27.0,ios
223037,UT,29.0,android
223038,UT,21.0,ios
223039,UT,29.0,android
223040,UT,33.0,ios
223053,UT,21.0,android
223054,UT,29.0,ios
223055,UT,26.0,android
223056,UT,25.0,ios
223057,UT,24.0,android
223058,UT,26.0,ios
223102,UT,32.0,android
223103,UT,27.0,ios
223104,UT,40.0,android
223105,UT,32.0,ios
223106,UT,46.0,android
223107,UT,32.0,ios
223189,UT,66.0,android
223190,UT,36.0,ios
223191,UT,76.0,android
223192,UT,34.0,ios
223193,UT,81.0,android
223194,UT,45.0,ios
223317,UT,31.0,android
223318,UT,17.0,ios
223319,UT,27.0,android
223320,UT,18.0,ios
223321,UT,28.0,android
223322,UT,31.0,ios
223373,UT,5.0,android
223374,UT,6.0,ios
223375,UT,4.0,android
223376,UT,5.0,ios
223377,UT,5.0,android
223378,UT,7.0,ios
223488,UT,,
223552,UT,79.0,android
223553,UT,64.0,ios
223554,UT,74.0,android
223555,UT,72.0,ios
223556,UT,58.0,android
223557,UT,56.0,ios
223623,GA,12.0,android
223624,GA,13.0,ios
223625,GA,6.0,android
223626,GA,21.0,ios
223627,GA,8.0,android
223628,GA,19.0,ios
223725,UT,11.0,android
223726,UT,32.0,ios
223727,UT,9.0,android
223728,UT,20.0,ios
223729,UT,6.0,android
223730,UT,22.0,ios
223837,UT,29.0,android
223838,UT,9.0,ios
223839,UT,25.0,android
223840,UT,7.0,ios
223841,UT,27.0,android
223842,UT,10.0,ios
223873,UT,32.0,android
223874,UT,10.0,ios
223875,UT,39.0,android
223876,UT,19.0,ios
223877,UT,24.0,android
223878,UT,17.0,ios
223909,UT,16.0,android
223910,UT,20.0,ios
223911,UT,5.0,android
223912,UT,16.0,ios
223913,UT,8.0,android
223914,UT,18.0,ios
224023,UT,30.0,android
224024,UT,19.0,ios
224025,UT,52.0,android
224026,UT,13.0,ios
224027,UT,48.0,android
224028,UT,23.0,ios
224090,UT,16.0,android
224091,UT,25.0,ios
224092,UT,8.0,android
224093,UT,28.0,ios
224094,UT,7.0,android
224095,UT,14.0,ios
224166,UT,142.0,android
224167,UT,148.0,ios
224168,UT,45.0,android
224169,UT,88.0,ios
224170,UT,62.0,android
224171,UT,74.0,ios
224196,UT,0.0,android
224197,UT,4.0,ios
224198,UT,0.0,android
224199,UT,0.0,ios
224321,UT,55.0,android
224322,UT,47.0,ios
224323,UT,34.0,android
224324,UT,19.0,ios
224325,UT,25.0,android
224326,UT,29.0,ios
224614,UT,27.0,android
224615,UT,21.0,ios
224616,UT,13.0,android
224617,UT,10.0,ios
224618,UT,19.0,android
224619,UT,31.0,ios
224626,UT,12.0,android
224627,UT,11.0,ios
224628,UT,9.0,android
224629,UT,4.0,ios
224630,UT,11.0,android
224631,UT,12.0,ios
224657,UT,10.0,android
224658,UT,10.0,ios
224659,UT,5.0,android
224660,UT,0.0,ios
224661,UT,4.0,android
224662,UT,13.0,ios
224750,GA,14.0,android
224751,GA,24.0,ios
224752,GA,11.0,android
224753,GA,21.0,ios
224754,GA,13.0,android
224755,GA,12.0,ios
224756,UT,0.0,android
224757,UT,0.0,ios
224758,UT,0.0,android
224759,UT,4.0,ios
224760,UT,0.0,android
224761,UT,5.0,ios
224787,UT,22.0,android
224788,UT,30.0,ios
224789,UT,41.0,android
224790,UT,33.0,ios
224791,UT,27.0,android
224792,UT,26.0,ios
224889,GA,8.0,android
224890,GA,4.0,ios
224891,GA,5.0,android
224892,GA,4.0,ios
224893,GA,6.0,android
224894,GA,4.0,ios
225003,UT,55.0,android
225004,UT,37.0,ios
225005,UT,67.0,android
225006,UT,33.0,ios
225007,UT,59.0,android
225008,UT,41.0,ios
225021,UT,29.0,android
225022,UT,18.0,ios
225023,UT,27.0,android
225024,UT,21.0,ios
225025,UT,35.0,android
225026,UT,37.0,ios
225029,UT,16.0,android
225030,UT,19.0,ios
225031,UT,20.0,android
225032,UT,18.0,ios
225033,UT,24.0,android
225034,UT,6.0,ios
225135,UT,59.0,android
225136,UT,45.0,ios
225137,UT,47.0,android
225138,UT,55.0,ios
225139,UT,52.0,android
225140,UT,57.0,ios
225147,UT,0.0,android
225148,UT,4.0,ios
225149,UT,0.0,android
225150,UT,4.0,ios
225301,UT,40.0,android
225302,UT,17.0,ios
225303,UT,35.0,android
225304,UT,26.0,ios
225305,UT,28.0,android
225306,UT,20.0,ios
225470,UT,65.0,android
225471,UT,46.0,ios
225472,UT,64.0,android
225473,UT,55.0,ios
225474,UT,57.0,android
225475,UT,43.0,ios
225494,UT,16.0,android
225495,UT,22.0,ios
225496,UT,5.0,android
225497,UT,13.0,ios
225498,UT,14.0,android
225499,UT,12.0,ios
225506,UT,48.0,android
225507,UT,41.0,ios
225508,UT,39.0,android
225509,UT,36.0,ios
225510,UT,39.0,android
225511,UT,51.0,ios
225591,UT,16.0,android
225592,UT,19.0,ios
225593,UT,22.0,android
225594,UT,20.0,ios
225595,UT,17.0,android
225596,UT,22.0,ios
225597,UT,12.0,android
225598,UT,17.0,ios
225599,UT,18.0,android
225600,UT,18.0,ios
225601,UT,23.0,android
225602,UT,24.0,ios
225633,UT,4.0,android
225634,UT,0.0,ios
225683,GA,12.0,android
225684,GA,29.0,ios
225685,GA,4.0,android
225686,GA,27.0,ios
225687,GA,5.0,android
225688,GA,21.0,ios
225718,UT,12.0,android
225719,UT,14.0,ios
225720,UT,27.0,android
225721,UT,12.0,ios
225722,UT,22.0,android
225723,UT,14.0,ios
225748,UT,10.0,android
225749,UT,0.0,ios
225750,UT,4.0,android
225751,UT,4.0,ios
225752,UT,4.0,android
225753,UT,9.0,ios
225847,UT,25.0,android
225848,UT,22.0,ios
225849,UT,36.0,android
225850,UT,28.0,ios
225851,UT,32.0,android
225852,UT,23.0,ios
225871,UT,80.0,android
225872,UT,40.0,ios
225873,UT,71.0,android
225874,UT,36.0,ios
225875,UT,62.0,android
225876,UT,35.0,ios
225932,UT,16.0,android
225933,UT,20.0,ios
225934,UT,23.0,android
225935,UT,30.0,ios
225936,UT,11.0,android
225937,UT,29.0,ios
226032,UT,43.0,android
226033,UT,17.0,ios
226034,UT,46.0,android
226035,UT,25.0,ios
226036,UT,44.0,android
226037,UT,18.0,ios
226271,UT,38.0,android
226272,UT,36.0,ios
226273,UT,58.0,android
226274,UT,33.0,ios
226275,UT,32.0,android
226276,UT,25.0,ios
226295,UT,46.0,android
226296,UT,35.0,ios
226297,UT,37.0,android
226298,UT,20.0,ios
226299,UT,41.0,android
226300,UT,27.0,ios
226341,UT,19.0,android
226342,UT,14.0,ios
226343,UT,22.0,android
226344,UT,22.0,ios
226345,UT,24.0,android
226346,UT,20.0,ios
226371,UT,13.0,android
226372,UT,34.0,ios
226373,UT,11.0,android
226374,UT,7.0,ios
226375,UT,14.0,android
226376,UT,30.0,ios
226446,UT,38.0,android
226447,UT,24.0,ios
226448,UT,35.0,android
226449,UT,14.0,ios
226450,UT,33.0,android
226451,UT,15.0,ios
226458,UT,23.0,android
226459,UT,13.0,ios
226460,UT,37.0,android
226461,UT,18.0,ios
226462,UT,33.0,android
226463,UT,10.0,ios
226464,UT,27.0,android
226465,UT,24.0,ios
226466,UT,23.0,android
226467,UT,20.0,ios
226468,UT,22.0,android
226469,UT,26.0,ios
226476,UT,4.0,android
226477,UT,5.0,ios
226478,UT,4.0,android
226479,UT,0.0,ios
226480,UT,4.0,android
226481,UT,0.0,ios
226546,UT,33.0,android
226547,UT,23.0,ios
226548,UT,35.0,android
226549,UT,28.0,ios
226550,UT,43.0,android
226551,UT,20.0,ios
226588,UT,13.0,android
226589,UT,18.0,ios
226590,UT,10.0,android
226591,UT,14.0,ios
226592,UT,7.0,android
226593,UT,15.0,ios
